price	title	description	link	image_link	id	availability	product_type
289 UAH	Порцеляновий  Свічник Тюльпан з Восковою Свічкою, D9*8см, Колір - Жовтий	Порцеляновий  свічник тюльпан з восковою свічкою, D9*8см, колір - жовтий	https://omplus.com.ua/ua/p2501247189-farforovyj-podsvechnik-tyulpan.html	https://images.prom.ua/6495527747_portselyanovij-svichnik-tyulpan.jpg	1073506852	in stock	Декор
259 UAH	Порцеляновий  Свічник з Вушками з Восковою Свічкою, D7.5*11.5см, Колір -блакитний	Порцеляновий  свічник з вушками з восковою свічкою, D7.5*11.5см, колір -блакитний	https://omplus.com.ua/ua/p2501244151-farforovyj-podsvechnik-ushkami.html	https://images.prom.ua/6495524398_portselyanovij-svichnik-z.jpg	3603688636	in stock	Декор
249 UAH	Порцеляновий Свічник Ромашка з Восковою Свічкою, D7.5*8.5см, Колір - Блакитний	Порцеляновий свічник ромашка з восковою свічкою, D7.5*8.5см, колір - блакитний	https://omplus.com.ua/ua/p2501239750-farforovyj-podsvechnik-romashka.html	https://images.prom.ua/6495517103_portselyanovij-svichnik-romashka.jpg	905024070	in stock	Декор
289 UAH	Порцеляновий  Свічник Тюльпан з Восковою Свічкою, D9*8см, Колір - Рожевий	Порцеляновий  свічник тюльпан з восковою свічкою, D9*8см, колір - рожевий	https://omplus.com.ua/ua/p2501234192-farforovyj-podsvechnik-tyulpan.html	https://images.prom.ua/6495511284_portselyanovij-svichnik-tyulpan.jpg	2787307901	in stock	Декор
259 UAH	Свічка Циліндрична 15см, Колір - Лляний	Свічка циліндрична 15см, колір - лляний	https://omplus.com.ua/ua/p1785912627-svecha-tsilindricheskaya-15sm.html	https://images.prom.ua/3687295958_svichka-tsilindrichna-15sm.jpg	2509909255	in stock	Декор
399 UAH	Порцеляновий Свічник у Формі Подарунка з Золотим Бантом, з Восковою Свічкою 9.5*7см, Колір - Білий	Порцеляновий свічник у формі подарунка з золотим бантом, з восковою свічкою 9.5*7см, колір - білий	https://omplus.com.ua/ua/p2011664234-farforovyj-podsvechnik-forme.html	https://images.prom.ua/5077131169_portselyanovij-svichnik-u.jpg	2241796032	in stock	Декор
399 UAH	Порцеляновий Свічник у Формі Подарунка з Золотим Бантом, з Восковою Свічкою 8*7.5см, Колір - Білий	Порцеляновий свічник у формі подарунка з золотим бантом, з восковою свічкою 8*7.5см, колір - білий	https://omplus.com.ua/ua/p2011666256-farforovyj-podsvechnik-forme.html	https://images.prom.ua/5077134621_portselyanovij-svichnik-u.jpg	1986750102	in stock	Декор
179 UAH	Свічка Циліндрична 10 См, Колір — Лляний	Свічка циліндрична 10 см, колір — лляний	https://omplus.com.ua/ua/p1785928934-svecha-tsilindricheskaya-10sm.html	https://images.prom.ua/3688296800_svichka-tsilindrichna-10.jpg	4188181658	in stock	Декор
159 UAH	Свічка у Формі Кулі 10 См, Колір рожево-коричневий	Свічка у формі кулі 10 см, колір рожево-коричневий	https://omplus.com.ua/ua/p1785929637-svecha-forme-shara.html	https://images.prom.ua/3686834779_svichka-u-formi.jpg	1326801842	in stock	Декор
129 UAH	Арома Свічка в Бляшаній Банці 8см, 2 Види	Арома свічка в бляшаній банці 8см, 2 види	https://omplus.com.ua/ua/p1588676963-aroma-svecha-zhestyanoj.html	https://images.prom.ua/3688224610_aroma-svichka-v.jpg	426444615	in stock	Декор
139 UAH	Декоративна Свічка 10см, 2 Види	Декоративна свічка 10см, 2 види	https://omplus.com.ua/ua/p1588678085-dekorativnaya-svecha-10sm.html	https://images.prom.ua/3688225787_dekorativna-svichka-10sm.jpg	2349474286	in stock	Декор
159 UAH	Свічка у Формі Кулі 8см, Колір - темно-червоний	Свічка у формі кулі 8см, колір - темно-червоний	https://omplus.com.ua/ua/p1785930480-svecha-forme-shara.html	https://images.prom.ua/3686836846_svichka-u-formi.jpg	516101455	in stock	Декор
136 UAH	Декоративна Свічка 8,2см, 2 Види	Декоративна свічка 8,2см, 2 види	https://omplus.com.ua/ua/p1588679143-dekorativnaya-svecha-82sm.html	https://images.prom.ua/3688226520_dekorativna-svichka-82sm.jpg	2186757393	in stock	Декор
79 UAH	Набір 3 Свічки Метелик + Скляний Свічник з Декором	Набір 3 свічки метелик + скляний свічник з декором	https://omplus.com.ua/ua/p1588684940-nabor-svechi-babochka.html	https://images.prom.ua/3688260495_nabir-3-svichki.jpg	2125504739	in stock	Декор
1089 UAH	Підставка Для Прикрас у Формі Листа Із Зайчиками 26*17.5*12см, Колір - Золото Антик	Підставка для прикрас у формі листа із зайчиками 26*17.5*12см, колір - золото антик	https://omplus.com.ua/ua/p2477837827-podastavka-dlya-ukrashenij.html	https://images.prom.ua/6461399450_pidstavka-dlya-prikras.jpg	3736004830	in stock	Декор
1069 UAH	Підставка Для Прикрас у Формі Листа з Пташками 26.5*17.5*10см, Колір - Зелений	Підставка для прикрас у формі листа з пташками 26.5*17.5*10см, колір - зелений	https://omplus.com.ua/ua/p2477845984-podstavka-dlya-ukrashenij.html	https://images.prom.ua/6461407613_pidstavka-dlya-prikras.jpg	2306404459	in stock	Декор
1089 UAH	Підставка Для Прикрас у Формі Листа Із Зайчиками 26*17.5*12см, Колір - Зелений	Підставка для прикрас у формі листа із зайчиками 26*17.5*12см, колір - зелений	https://omplus.com.ua/ua/p2477854094-podstavka-dlya-ukrashenij.html	https://images.prom.ua/6461419547_pidstavka-dlya-prikras.jpg	1509323285	in stock	Декор
789 UAH	Декоративна Статуетка (4 Шт.) Пташка 9.5*9.5*5.5 См, 2 Дизайни	Декоративна статуетка (4 шт.) пташка 9.5*9.5*5.5 см, 2 дизайни	https://omplus.com.ua/ua/p2477950939-dekorativnaya-statuetka-4sht.html	https://images.prom.ua/6461510182_dekorativna-statuetka-4.jpg	1894653739	in stock	Декор
1109 UAH	Декоративна Статуетка (6шт) Пташка, 7.5см, 2 Дизайни, Колір - Бірюзовий з Бежевим	Декоративна статуетка (6шт) пташка, 7.5см, 2 дизайни, колір - бірюзовий з бежевим	https://omplus.com.ua/ua/p2478334107-dekorativnaya-statuetka-6sht.html	https://images.prom.ua/6461961163_dekorativna-statuetka-6sht.jpg	400237171	in stock	Декор
1109 UAH	Декоративна  Статуетка (6шт) Пташка, 7.5см, 2 Дизайни, Колір - Синій з Жовтим	Декоративна  статуетка (6шт) пташка, 7.5см, 2 дизайни, колір - синій з жовтим	https://omplus.com.ua/ua/p2478338972-dekorativnaya-statuetka-6sht.html	https://images.prom.ua/6461971742_dekorativna-statuetka-6sht.jpg	4048741037	in stock	Декор
79 UAH	Великодній  Декор Гніздо з Яйцями D9.5*3.5см, Колір - Коричневий з Білим	Великодній  декор гніздо з яйцями D9.5*3.5см, колір - коричневий з білим	https://omplus.com.ua/ua/p2478375610-pashalnyj-dekor-gnezdo.html	https://images.prom.ua/6462072131_velikodnij-dekor-gnizdo.jpg	3433432103	in stock	Декор
59 UAH	Набір  ( 4шт ) Великоднього Декору Гніздо, D6.5*1.5см Колір - Коричневий	Набір  ( 4шт ) великоднього декору гніздо, D6.5*1.5см колір - коричневий	https://omplus.com.ua/ua/p2478385679-nabor-4sht-pashalnogo.html	https://images.prom.ua/6462089634_nabir--4sht.jpg	1734582258	in stock	Декор
169 UAH	Набір  ( 18шт ) Великодніх Підвісок Яйце в Мішечку, 4*6см і 3.5*5см, Колір -  Мікс	Набір  ( 18шт ) великодніх підвісок яйце в мішечку, 4*6см і 3.5*5см, колір -  мікс	https://omplus.com.ua/ua/p2478403249-nabor-18sht-pashalnyh.html	https://images.prom.ua/6462119660_nabir--18sht.jpg	4034737154	in stock	Декор
79 UAH	Набір ( 18шт ) Великодніх Підвісок Яйце в Сітці, 3*4см, Колір - Коричневий	Набір ( 18шт ) великодніх підвісок яйце в сітці, 3*4см, колір - коричневий	https://omplus.com.ua/ua/p2480240652-nabor-18sht-pashalnyh.html	https://images.prom.ua/6464586213_nabir--18sht.jpg	1612277343	in stock	Декор
119 UAH	Набір ( 12шт ) Великодніх Підвісок Яйце в Сітці, 4*6см	Набір ( 12шт ) великодніх підвісок яйце в сітці, 4*6см	https://omplus.com.ua/ua/p2480245106-nabor-12sht-pashalnyh.html	https://images.prom.ua/6464595955_nabir--12sht.jpg	1859883492	in stock	Декор
259 UAH	Набір  ( 12шт ) Великодніх Підвісок Яйце в Коричневій Упаковці, 4*6см	Набір  ( 12шт ) великодніх підвісок яйце в коричневій упаковці, 4*6см	https://omplus.com.ua/ua/p2480251144-nabor-12sht-pashalnyh.html	https://images.prom.ua/6464605046_nabir--12sht.jpg	3220444181	in stock	Декор
109 UAH	Набір  ( 9шт ) Великодніх Підвісок Яйце 3.5*5см, колір: Жовтий,Блакитний	Набір  ( 9шт ) великодніх підвісок яйце 3.5*5см, колір: жовтий,блакитний	https://omplus.com.ua/ua/p2480253128-nabor-9sht-pashalnyh.html	https://images.prom.ua/6464611508_nabir--9sht.jpg	1540245786	in stock	Декор
109 UAH	Набір ( 9шт ) Великодніх Підвісок Яйце 3.5*5см, Колір - Мікс	Набір ( 9шт ) великодніх підвісок яйце 3.5*5см, колір - мікс	https://omplus.com.ua/ua/p2480258928-nabor-9sht-pashalnyh.html	https://images.prom.ua/6464622814_nabir--9sht.jpg	2334551226	in stock	Декор
829 UAH	Декоративна  Статуетка Леді - Кролиця, 8.5*9*25см, Колір - Коричневий з Рожевим	Декоративна  статуетка леді - кролиця, 8.5*9*25см, колір - коричневий з рожевим	https://omplus.com.ua/ua/p2480267805-dekorativnaya-statuetka-ledi.html	https://images.prom.ua/6464640810_dekorativna-statuetka-ledi.jpg	174620307	in stock	Декор
609 UAH	Декоративна Великодня Фігура Кролик, 16*13*32см	Декоративна великодня фігура кролик, 16*13*32см	https://omplus.com.ua/ua/p2480302876-dekorativnaya-pashalnaya-figura.html	https://images.prom.ua/6464697164_dekorativna-velikodnya-figura.jpg	1168965749	in stock	Декор
629 UAH	Декоративна  Великодня Фігура Кролиця з Кошиком, 16*14*31см	Декоративна  великодня фігура кролиця з кошиком, 16*14*31см	https://omplus.com.ua/ua/p2480311471-dekorativnaya-pashalnaya-figura.html	https://images.prom.ua/6464711819_dekorativna-velikodnya-figura.jpg	4251316443	in stock	Декор
779 UAH	Декоративна Великодня Фігура - Кашпо Кролик, 23*16*27см	Декоративна великодня фігура - кашпо кролик, 23*16*27см	https://omplus.com.ua/ua/p2480313570-dekorativnaya-pashalnaya-figura.html	https://images.prom.ua/6464717116_dekorativna-velikodnya-figura.jpg	2091555326	in stock	Декор
449 UAH	Декоративна  Великодня Фігура Кролик Із Кошиком, 15*15*20см	Декоративна  великодня фігура кролик із кошиком, 15*15*20см	https://omplus.com.ua/ua/p2480318946-dekorativnaya-pashalnaya-figura.html	https://images.prom.ua/6464722544_dekorativna-velikodnya-figura.jpg	1955997767	in stock	Декор
289 UAH	Підставка  Для Прикрас Квітка з Пташкою, 12*11.5*8.5см, Колір - Рожевий	Підставка  для прикрас квітка з пташкою, 12*11.5*8.5см, колір - рожевий	https://omplus.com.ua/ua/p2499601671-podstavka-dlya-ukrashenij.html	https://images.prom.ua/6492859284_pidstavka-dlya-prikras.jpg	3239027966	in stock	Декор
399 UAH	Декоративна Тарілочка Для Прикрас у Формі Листа Із Золотою Пташкою, 22см, Колір - Білий	Декоративна тарілочка для прикрас у формі листа із золотою пташкою, 22см, колір - білий	https://omplus.com.ua/ua/p2499831316-dekorativnaya-tarelochka-dlya.html	https://images.prom.ua/6493321585_dekorativna-tarilochka-dlya.jpg	948548125	in stock	Декор
169 UAH	Набір (6шт) Декоративних Яєць 5см, Колір - Срібло	Набір (6шт) декоративних яєць 5см, колір - срібло	https://omplus.com.ua/ua/p2869138632-nabor-6sht-dekorativnyh.html	https://images.prom.ua/7001868814_nabir-6sht-dekorativnih.jpg	3132548087	in stock	Декор
169 UAH	Набір (4шт) Декоративних Яєць 6см, Колір - Срібло	Набір (4шт) декоративних яєць 6см, колір - срібло	https://omplus.com.ua/ua/p2870774563-nabor-4sht-dekorativnyh.html	https://images.prom.ua/7004221027_nabir-4sht-dekorativnih.jpg	978401	in stock	Декор
339 UAH	Свічка у Формі Кулі 10см, Колір - рожево-коричневий	Свічка у формі кулі 10см, колір - рожево-коричневий	https://omplus.com.ua/ua/p1785929196-svecha-forme-shara.html	https://images.prom.ua/4321397120_svichka-u-formi.jpg	444269436	in stock	Декор
1379 UAH	Набір (2шт) Великодніх Прикрас На Підвісі Квітка 10см, 3 Дизайни, 24шт	Набір (2шт) великодніх прикрас на підвісі квітка 10см, 3 дизайни, 24шт	https://omplus.com.ua/ua/p1588141651-nabor-2sht-pashalnyh.html	https://images.prom.ua/3686153434_nabir-2sht-velikodnih.jpg	3188994365	in stock	Декор
2599 UAH	Декоративний Великодній Вінок, 25см, (6шт.)	Декоративний великодній вінок, 25см, (6шт.)	https://omplus.com.ua/ua/p1588141921-dekorativnyj-pashalnyj-venok.html	https://images.prom.ua/3686166596_dekorativnij-velikodnij-vinok.jpg	2665466336	in stock	Декор
109 UAH	Декоративний Букетик Хризантем Із Зеленню в Мішечку, 24см, Колір - Жовтий	Декоративний букетик хризантем із зеленню в мішечку, 24см, колір - жовтий	https://omplus.com.ua/ua/p2079197559-dekorativnyj-buketik-hrizantem.html	https://images.prom.ua/5325684118_dekorativnij-buketik-hrizantem.jpg	2015226884	in stock	Декор
99 UAH	Декоративний Букет Хризантем Із Зеленню в Мішечку, 16 См, Колір Рожевий	Декоративний букет хризантем із зеленню в мішечку, 16 см, колір рожевий	https://omplus.com.ua/ua/p2079203371-dekorativnyj-buketik-hrizantem.html	https://images.prom.ua/5325698609_dekorativnij-buket-hrizantem.jpg	3740503765	in stock	Декор
809 UAH	Керамічна Фігурка (2 Шт.) Mухомор 13*13*16 См, Колір — бузково-рожевий	Керамічна фігурка (2 шт.) mухомор 13*13*16 см, колір — бузково-рожевий	https://omplus.com.ua/ua/p2301837351-keramicheskaya-figurka-2sht.html	https://images.prom.ua/6149891203_keramichna-figurka-2.jpg	1332844307	in stock	Декор
829 UAH	Керамічна Фігурка (4 Шт.) Mухомор 9.5*9.5*10.5 См, Колір — бузково-рожевий	Керамічна фігурка (4 шт.) mухомор 9.5*9.5*10.5 см, колір — бузково-рожевий	https://omplus.com.ua/ua/p2301843848-keramicheskaya-figurka-4sht.html	https://images.prom.ua/6149902074_keramichna-figurka-4.jpg	3898162750	in stock	Декор
579 UAH	Керамічна Фігурка (4 Шт.) Mухомор 7.5*7.5*10 См, Колір Червоний	Керамічна фігурка (4 шт.) mухомор 7.5*7.5*10 см, колір червоний	https://omplus.com.ua/ua/p2301846394-keramicheskaya-figurka-4sht.html	https://images.prom.ua/6149908932_keramichna-figurka-4.jpg	2517835040	in stock	Декор
599 UAH	Керамічна Фігурка (2 Шт.) Mухомор 10*10*15.5 См, Колір Червоний	Керамічна фігурка (2 шт.) mухомор 10*10*15.5 см, колір червоний	https://omplus.com.ua/ua/p2301850540-keramicheskaya-figurka-2sht.html	https://images.prom.ua/6149919084_keramichna-figurka-2.jpg	3222583000	in stock	Декор
1269 UAH	Декоративне Блюдо Лист, 60 См, Колір — Шампань	Декоративне блюдо лист, 60 см, колір — шампань	https://omplus.com.ua/ua/p2305832021-dekorativnoe-blyudo-list.html	https://images.prom.ua/6164671909_dekorativne-blyudo-list.jpg	3906764782	in stock	Декор
659 UAH	Декоративний Виріб Перо, 38 См, Колір — Зістарене Золото	Декоративний виріб перо, 38 см, колір — зістарене золото	https://omplus.com.ua/ua/p2305853445-dekorativnoe-izdelie-pero.html	https://images.prom.ua/6164760472_dekorativnij-virib-pero.jpg	3401031138	in stock	Декор
869 UAH	Декоративне Блюдо в Африканському Стилі, 25 См, Колір — Золото	Декоративне блюдо в африканському стилі, 25 см, колір — золото	https://omplus.com.ua/ua/p2305862506-dekorativnoe-blyudo-afrikanskom.html	https://images.prom.ua/6164791824_dekorativne-blyudo-v.jpg	1147134904	in stock	Декор
1269 UAH	Декоративна Блюдо Лист, 60 См, Колір — Золото	Декоративна блюдо лист, 60 см, колір — золото	https://omplus.com.ua/ua/p2305873785-dekorativnoe-blyudo-list.html	https://images.prom.ua/6164830137_dekorativna-blyudo-list.jpg	417515969	in stock	Декор
349 UAH	Декоративний Виріб Перо, 25 См, Колір — Золото	Декоративний виріб перо, 25 см, колір — золото	https://omplus.com.ua/ua/p2305881661-dekorativnoe-izdelie-pero.html	https://images.prom.ua/6164844298_dekorativnij-virib-pero.jpg	402407705	in stock	Декор
569 UAH	Декоративне Блюдо Гінкго, 22*6.5 См, Колір — Золото Антик	Декоративне блюдо гінкго, 22*6.5 см, колір — золото антик	https://omplus.com.ua/ua/p2305900983-dekorativnoe-blyudo-ginkgo.html	https://images.prom.ua/6164920325_dekorativne-blyudo-ginkgo.jpg	3428429894	in stock	Декор
509 UAH	Декоративна Страва Гранат, 31.7*15*2.5см, Колір — Золото	Декоративна страва гранат, 31.7*15*2.5см, колір — золото	https://omplus.com.ua/ua/p2305911423-dekorativnoe-blyudo-granat.html	https://images.prom.ua/6164999263_dekorativna-strava-granat.jpg	3658137890	in stock	Декор
619 UAH	Декоративне Блюдо  Лист, 25.5*14*10 См, Колір — Золото Антик	Декоративне блюдо  лист, 25.5*14*10 см, колір — золото антик	https://omplus.com.ua/ua/p2305914853-dekorativnoe-blyudo-list.html	https://images.prom.ua/6165022592_dekorativne-blyudo-list.jpg	1767475805	in stock	Декор
779 UAH	Декоративне Блюдо Черепаха 26 См, Колір — Срібло	Декоративне блюдо черепаха 26 см, колір — срібло	https://omplus.com.ua/ua/p2305919025-dekorativnoe-blyudo-cherepaha.html	https://images.prom.ua/6165051086_dekorativne-blyudo-cherepaha.jpg	2414295493	in stock	Декор
779 UAH	Декоративне Блюдо Черепаха 26 См, Колір — Золото	Декоративне блюдо черепаха 26 см, колір — золото	https://omplus.com.ua/ua/p2305923511-dekorativnoe-blyudo-cherepaha.html	https://images.prom.ua/6165069579_dekorativne-blyudo-cherepaha.jpg	241485398	in stock	Декор
989 UAH	Підставка Для Прикрас у Формі Квітки з Пташками 20*20*7.5см	Підставка для прикрас у формі квітки з пташками 20*20*7.5см	https://omplus.com.ua/ua/p2477832246-podstavka-dlya-ukrashenij.html	https://images.prom.ua/6461395542_pidstavka-dlya-prikras.jpg	2234314417	in stock	Декор
1069 UAH	Підставка Для Прикрас у Формі Листа з Пташками 26.5*17.5*10см, Колір - Золото Антик	Підставка для прикрас у формі листа з пташками 26.5*17.5*10см, колір - золото антик	https://omplus.com.ua/ua/p2477836373-podstavka-dlya-ukrashenij.html	https://images.prom.ua/6461397238_pidstavka-dlya-prikras.jpg	438376020	in stock	Декор
2269 UAH	Декоративний Великодній Вінок, 24см, Колір - Лавандовий (4шт.)	Декоративний великодній вінок, 24см, колір - лавандовий (4шт.)	https://omplus.com.ua/ua/p1588058254-dekorativnyj-pashalnyj-venok.html	https://images.prom.ua/3684904519_dekorativnij-velikodnij-vinok.jpg	2281049812	in stock	Декор
5999 UAH	Декоративний Великодній Вінок, 36см, Колір - Рожевий (6шт.)	Декоративний великодній вінок, 36см, колір - рожевий (6шт.)	https://omplus.com.ua/ua/p1588059063-dekorativnyj-pashalnyj-venok.html	https://images.prom.ua/3684904929_dekorativnij-velikodnij-vinok.jpg	2621751149	in stock	Декор
2729 UAH	Декоративний Великодній Букет, 15см, Колір - Рожевий (6шт.)	Декоративний великодній букет, 15см, колір - рожевий (6шт.)	https://omplus.com.ua/ua/p1588059080-dekorativnyj-pashalnyj-buket.html	https://images.prom.ua/3684906971_dekorativnij-velikodnij-buket.jpg	1612335588	in stock	Декор
3699 UAH	Декоративний Великодній Букет, 18см, Колір - жовто-жовтогарячий (6шт.)	Декоративний великодній букет, 18см, колір - жовто-жовтогарячий (6шт.)	https://omplus.com.ua/ua/p1588059082-dekorativnyj-pashalnyj-buket.html	https://images.prom.ua/3684907286_dekorativnij-velikodnij-buket.jpg	3513202237	in stock	Декор
5869 UAH	Декоративний Великодній Вінок, 33см, Колір - жовто-жовтогарячий (6шт.)	Декоративний великодній вінок, 33см, колір - жовто-жовтогарячий (6шт.)	https://omplus.com.ua/ua/p1588059089-dekorativnyj-pashalnyj-venok.html	https://images.prom.ua/3684907854_dekorativnij-velikodnij-vinok.jpg	1478907385	in stock	Декор
2399 UAH	Декоративний Великодній Вінок, 24см, Колір - жовто-жовтогарячий (4шт.)	Декоративний великодній вінок, 24см, колір - жовто-жовтогарячий (4шт.)	https://omplus.com.ua/ua/p1588059094-dekorativnyj-pashalnyj-venok.html	https://images.prom.ua/3684908202_dekorativnij-velikodnij-vinok.jpg	3125211674	in stock	Декор
5439 UAH	Декоративний Великодній Вінок, 32см (6шт.)	Декоративний великодній вінок, 32см (6шт.)	https://omplus.com.ua/ua/p1588059099-dekorativnyj-pashalnyj-venok.html	https://images.prom.ua/3684908520_dekorativnij-velikodnij-vinok.jpg	2936991340	in stock	Декор
3189 UAH	Декоративний Великодній Вінок, 24см (6шт.)	Декоративний великодній вінок, 24см (6шт.)	https://omplus.com.ua/ua/p1588059103-dekorativnyj-pashalnyj-venok.html	https://images.prom.ua/3684908701_dekorativnij-velikodnij-vinok.jpg	2457802409	in stock	Декор
5469 UAH	Декоративний Великодній Вінок, 32см (6шт.)	Декоративний великодній вінок, 32см (6шт.)	https://omplus.com.ua/ua/p1588087012-dekorativnyj-pashalnyj-venok.html	https://images.prom.ua/3685717557_dekorativnij-velikodnij-vinok.jpg	45555003	in stock	Декор
3239 UAH	Декоративний Великодній Вінок, 24см. (6шт.)	Декоративний великодній вінок, 24см. (6шт.)	https://omplus.com.ua/ua/p1588087013-dekorativnyj-pashalnyj-venok.html	https://images.prom.ua/3685717844_dekorativnij-velikodnij-vinok.jpg	618053889	in stock	Декор
2729 UAH	Декор Великодній Букет, 15см, Колір - Лаванда (6шт.)	Декор великодній букет, 15см, колір - лаванда (6шт.)	https://omplus.com.ua/ua/p1588087017-dekor-pashalnyj-buket15sm.html	https://images.prom.ua/3685719435_dekor-velikodnij-buket.jpg	1315996716	in stock	Декор
2368 UAH	Декор Великодній Букет, 19см, Колір - Лаванда (4шт.)	Декор великодній букет, 19см, колір - лаванда (4шт.)	https://omplus.com.ua/ua/p1588087018-dekor-pashalnyj-buket19sm.html	https://images.prom.ua/3685719601_dekor-velikodnij-buket.jpg	1586390741	in stock	Декор
989 UAH	Декоративний Вінок з Троянд, Гвоздик Та Жовтців, 43см, Колір - Білий	Декоративний вінок з троянд, гвоздик та жовтців, 43см, колір - білий	https://omplus.com.ua/ua/p1588087020-dekorativnyj-venok-roz.html	https://images.prom.ua/3685719695_dekorativnij-vinok-z.jpg	4181070376	in stock	Декор
4389 UAH	Декоративний Великодній Вінок, 34см (6шт.)	Декоративний великодній вінок, 34см (6шт.)	https://omplus.com.ua/ua/p1588128389-dekorativnyj-pashalnyj-venok.html	https://images.prom.ua/3686016501_dekorativnij-velikodnij-vinok.jpg	2798091940	in stock	Декор
589 UAH	Набір (24 Шт) Великодніх Прикрас Курча у Дисплей Коробці, 5см, Колір - Жовтий	Набір (24 шт) великодніх прикрас курча у дисплей коробці, 5см, колір - жовтий	https://omplus.com.ua/ua/p1588141544-nabor-24sht-pashalnyh.html	https://images.prom.ua/3686150440_nabir-24-sht.jpg	4053947325	in stock	Декор
79 UAH	Великодній Декор Півник 39см, 2 Дизайни	Великодній декор півник 39см, 2 дизайни	https://omplus.com.ua/ua/p1588141622-pashalnyj-dekor-petushok.html	https://images.prom.ua/3686151289_velikodnij-dekor-pivnik.jpg	3884109855	in stock	Декор
919 UAH	Великодні Прикраси На Підвісі Метелики 10,5см, 4 Види, 24 Шт	Великодні прикраси на підвісі метелики 10,5см, 4 види, 24 шт	https://omplus.com.ua/ua/p1588141632-pashalnoe-ukrashenie-podvese.html	https://images.prom.ua/3686151840_velikodni-prikrasi-na.jpg	957068831	in stock	Декор
1619 UAH	Декоративний Великодній Вінок 31см, Колір - Пурпурний (2шт.)	Декоративний великодній вінок 31см, колір - пурпурний (2шт.)	https://omplus.com.ua/ua/p1588002589-dekorativnyj-pashalnyj-venok.html	https://images.prom.ua/3683684883_dekorativnij-velikodnij-vinok.jpg	675657454	in stock	Декор
799 UAH	Декоративна Великодня Фігура Кролиця з Квітами, 46см	Декоративна великодня фігура кролиця з квітами, 46см	https://omplus.com.ua/ua/p1588002601-dekorativnaya-pashalnaya-figura.html	https://images.prom.ua/3683684981_dekorativna-velikodnya-figura.jpg	4063031374	in stock	Декор
1229 UAH	Декоративна Великодня Фігура Зайчик з Кошиком, 40см	Декоративна великодня фігура зайчик з кошиком, 40см	https://omplus.com.ua/ua/p1588015476-dekorativnaya-pashalnaya-figura.html	https://images.prom.ua/3683699132_dekorativna-velikodnya-figura.jpg	2835776005	in stock	Декор
1199 UAH	Декоративна Великодня Фігура Зайчик з Кошиком, 47см	Декоративна великодня фігура зайчик з кошиком, 47см	https://omplus.com.ua/ua/p1588016659-dekorativnaya-pashalnaya-figura.html	https://images.prom.ua/3683701098_dekorativna-velikodnya-figura.jpg	2851449613	in stock	Декор
1119 UAH	Декоративна Великодня Фігура Кролиця з Кошиком, 47см	Декоративна великодня фігура кролиця з кошиком, 47см	https://omplus.com.ua/ua/p1588018035-dekorativnaya-pashalnaya-figura.html	https://images.prom.ua/3683706246_dekorativna-velikodnya-figura.jpg	1488831073	in stock	Декор
1119 UAH	Декоративна Великодня Фігура Кролик у Підтяжках, 59см	Декоративна великодня фігура кролик у підтяжках, 59см	https://omplus.com.ua/ua/p1588019258-dekorativnaya-pashalnaya-figura.html	https://images.prom.ua/3683713380_dekorativna-velikodnya-figura.jpg	3274067208	in stock	Декор
1169 UAH	Декоративна Великодня Фігура Зайчик, 40см	Декоративна великодня фігура зайчик, 40см	https://omplus.com.ua/ua/p1588019337-dekorativnaya-pashalnaya-figura.html	https://images.prom.ua/3683720776_dekorativna-velikodnya-figura.jpg	2528579186	in stock	Декор
1159 UAH	Декоративна Великодня Фігура Кролик з Кошиком, 40см	Декоративна великодня фігура кролик з кошиком, 40см	https://omplus.com.ua/ua/p1588019361-dekorativnaya-pashalnaya-figura.html	https://images.prom.ua/3683722053_dekorativna-velikodnya-figura.jpg	1251392528	in stock	Декор
3959 UAH	Декоративний Великодній Вінок 35см у Пастельних Тонах (4шт.)	Декоративний великодній вінок 35см у пастельних тонах (4шт.)	https://omplus.com.ua/ua/p1588055912-dekorativnyj-pashalnyj-venok.html	https://images.prom.ua/3684154644_dekorativnij-velikodnij-vinok.jpg	3558488049	in stock	Декор
2719 UAH	Декоративний Великодній Свічник 23см (4шт.)	Декоративний великодній свічник 23см (4шт.)	https://omplus.com.ua/ua/p1588056002-dekorativnyj-pashalnyj-podsvechnik.html	https://images.prom.ua/3684283757_dekorativnij-velikodnij-svichnik.jpg	897599842	in stock	Декор
3489 UAH	Декоративний Великодній Вінок, 35см (4шт.)	Декоративний великодній вінок, 35см (4шт.)	https://omplus.com.ua/ua/p1588056009-dekorativnyj-pashalnyj-venok.html	https://images.prom.ua/3684300879_dekorativnij-velikodnij-vinok.jpg	414813666	in stock	Декор
4179 UAH	Декор Великодній Букет, 20см, Колір - Персиковий (6шт.)	Декор великодній букет, 20см, колір - персиковий (6шт.)	https://omplus.com.ua/ua/p1588056320-dekor-pashalnyj-buket.html	https://images.prom.ua/3684321279_dekor-velikodnij-buket.jpg	1511682497	in stock	Декор
5899 UAH	Декоративний Великодній Вінок, 34см, Колір - Персиковий (6шт.)	Декоративний великодній вінок, 34см, колір - персиковий (6шт.)	https://omplus.com.ua/ua/p1588056407-dekorativnyj-pashalnyj-venok.html	https://images.prom.ua/3684345341_dekorativnij-velikodnij-vinok.jpg	2643701671	in stock	Декор
